"type","ssvid","timestamp","shipname","callsign","lat","lon","speed"
"AIS.19","150400453",2022-07-06 04:56:24,"FUYUANYU 715",NA,-46.1921483333333,-60.2765883333333,1
"AIS.19","150400453",2022-04-16 07:26:24,"FUYUANYU 715",NA,-45.4170766666667,-60.0867083333333,1
"AIS.19","150400453",2022-01-11 04:05:25,"FUYUANYU 715",NA,-45.9805983333333,-60.549925,0.9
"AIS.19","150400453",2022-04-27 18:15:20,"FUYUANYU 715",NA,-45.7025,-60.0809,1.3
"AIS.19","150400453",2022-01-18 00:00:19,"FUYUANYU 715",NA,-46.0521783333333,-60.6443266666667,0.5
"AIS.19","150400453",2022-03-18 03:53:29,"FUYUANYU 715",NA,-45.7554066666667,-59.764555,1.5
"AIS.19","150400453",2022-01-11 02:05:27,"FUYUANYU 715",NA,-45.9812416666667,-60.5501966666667,0.6
"AIS.19","150400453",2022-06-22 21:40:49,"FUYUANYU 715",NA,-46.269305,-60.3041133333333,1.2
"AIS.19","150400453",2022-05-03 06:21:37,"FUYUANYU 715",NA,-45.1635183333333,-59.93046,1.2
"AIS.19","150400453",2021-12-27 06:37:01,"FUYUANYU 715",NA,-45.2230516666667,-60.31171,4.8
"AIS.19","150400453",2022-07-12 15:30:29,"FUYUANYU 715",NA,-46.0440333333333,-60.1985766666667,3.7
"AIS.19","150400453",2022-05-22 15:31:40,"FUYUANYU 715",NA,-45.8394233333333,-60.0769033333333,2
"AIS.19","150400453",2022-04-11 13:28:36,"FUYUANYU 715",NA,-45.7967316666667,-60.1367133333333,4.5
"AIS.19","150400453",2022-03-25 19:29:42,"FUYUANYU 715",NA,-45.2087433333333,-60.0754183333333,3.2
"AIS.19","150400453",2022-07-12 15:36:33,"FUYUANYU 715",NA,-46.0499433333333,-60.20084,3.6
"AIS.19","150400453",2022-07-22 15:00:54,"FUYUANYU 715",NA,-44.6772583333333,-59.349845,1.6
"AIS.19","150400453",2022-01-24 03:32:36,"FUYUANYU 715",NA,-45.5043266666667,-60.6157883333333,4.1
"AIS.19","150400453",2022-05-24 19:35:08,"FUYUANYU 715",NA,-45.93849,-60.1047083333333,2.4
"AIS.19","150400453",2022-04-13 23:22:31,"FUYUANYU 715",NA,-45.1500766666667,-60.070465,8.4
"AIS.19","150400453",2022-05-28 07:53:16,"FUYUANYU 715",NA,-46.2043833333333,-60.353155,2
"AIS.19","150400453",2022-07-14 04:20:44,"FUYUANYU 715",NA,-46.5361866666667,-60.535455,0.4
"AIS.19","150400453",2022-05-26 04:49:18,"FUYUANYU 715",NA,-45.2470683333333,-60.0500033333333,0.8
"AIS.19","150400453",2022-01-31 17:49:49,"FUYUANYU 715",NA,-45.6943233333333,-60.2396433333333,0.8
"AIS.19","150400453",2022-06-24 05:55:25,"FUYUANYU 715",NA,-46.2513366666667,-60.29412,0.9
"AIS.19","150400453",2022-05-03 07:33:38,"FUYUANYU 715",NA,-45.1381033333333,-59.9188183333333,1.3
"AIS.19","150400453",2022-05-09 07:08:33,"FUYUANYU 715",NA,-46.3724133333333,-60.5299583333333,1.3
"AIS.19","150400453",2022-05-13 03:21:46,"FUYUANYU 715",NA,-46.1012566666667,-60.224865,1.3
"AIS.19","150400453",2022-02-17 15:32:28,"FUYUANYU 715",NA,-45.9365283333333,-60.7135866666667,2.8
"AIS.19","150400453",2022-02-10 21:05:32,"FUYUANYU 715",NA,-45.2154866666667,-60.39772,4.6
"AIS.19","150400453",2022-05-22 04:07:19,"FUYUANYU 715",NA,-45.9730583333333,-60.2030633333333,2.2
"AIS.19","150400453",2022-03-20 03:10:54,"FUYUANYU 715",NA,-45.4997733333333,-60.135385,7.4
"AIS.19","150400453",2022-05-02 19:15:08,"FUYUANYU 715",NA,-45.3727666666667,-60.05622,4
"AIS.19","150400453",2022-06-23 17:36:24,"FUYUANYU 715",NA,-46.0081683333333,-60.1916866666667,4.7
"AIS.19","150400453",2022-01-05 13:33:30,"FUYUANYU 715",NA,-45.26081,-60.4871033333333,4.4
"AIS.19","150400453",2022-07-12 19:06:57,"FUYUANYU 715",NA,-46.2435033333333,-60.27049,2.9
"AIS.19","150400453",2022-04-08 18:29:01,"FUYUANYU 715",NA,-45.1764483333333,-60.0162716666667,4.4
"AIS.19","150400453",2022-01-20 14:12:31,"FUYUANYU 715",NA,-45.4115983333333,-60.5712816666667,4.3
"AIS.19","150400453",2022-02-25 04:54:32,"FUYUANYU 715",NA,-45.8435366666667,-60.2496516666667,1.6
"AIS.19","150400453",2022-01-08 14:59:55,"FUYUANYU 715",NA,-45.2308266666667,-60.421705,4.8
"AIS.19","150400453",2022-07-14 13:09:10,"FUYUANYU 715",NA,-46.4784266666667,-60.44868,4.1
"AIS.19","150400453",2022-07-21 19:24:19,"FUYUANYU 715",NA,-44.933795,-59.3715133333333,1.7
"AIS.19","150400453",2021-12-21 11:04:25,"FUYUANYU 715",NA,-45.4077316666667,-60.5653316666667,2.6
"AIS.19","150400453",2022-07-15 17:17:05,"FUYUANYU 715",NA,-46.3915916666667,-60.4454666666667,8.5
"AIS.19","150400453",2022-04-03 14:04:24,"FUYUANYU 715",NA,-46.1083883333333,-60.2099583333333,4
"AIS.19","150400453",2022-06-01 13:12:58,"FUYUANYU 715",NA,-45.633765,-60.0966766666667,3.3
"AIS.19","150400453",2022-07-06 16:27:24,"FUYUANYU 715",NA,-46.4232983333333,-60.3797416666667,4
"AIS.19","150400453",2022-06-25 17:17:09,"FUYUANYU 715",NA,-45.8681883333333,-60.1630083333333,4.8
"AIS.19","150400453",2022-03-05 14:05:36,"FUYUANYU 715",NA,-45.79826,-60.38878,3.9
"AIS.19","150400453",2022-06-09 12:57:33,"FUYUANYU 715",NA,-46.90089,-58.08005,9.3
"AIS.19","150400453",2022-07-22 05:06:30,"FUYUANYU 715",NA,-44.7764033333333,-59.3441116666667,1.8
"AIS.19","150400453",2022-01-05 12:27:21,"FUYUANYU 715",NA,-45.2063416666667,-60.4074416666667,4.2
"AIS.19","150400453",2022-02-26 19:09:54,"FUYUANYU 715",NA,-45.6729333333333,-60.16431,3.2
"AIS.19","150400453",2022-03-03 01:05:20,"FUYUANYU 715",NA,-45.48392,-60.1929866666667,8.3
"AIS.19","150400453",2022-05-14 12:40:50,"FUYUANYU 715",NA,-45.578225,-59.9895333333333,2
"AIS.19","150400453",2022-07-08 19:54:39,"FUYUANYU 715",NA,-46.160535,-60.2227066666667,2.7
"AIS.19","150400453",2022-05-14 04:34:34,"FUYUANYU 715",NA,-45.7357933333333,-60.006545,1.9
"AIS.19","150400453",2022-02-02 01:58:26,"FUYUANYU 715",NA,-45.3082166666667,-60.5443233333333,3.7
"AIS.19","150400453",2022-05-25 15:06:25,"FUYUANYU 715",NA,-45.614215,-60.1072616666667,4.5
"AIS.19","150400453",2022-06-27 16:31:47,"FUYUANYU 715",NA,-45.9694466666667,-60.18227,3.2
"AIS.19","150400453",2022-07-04 00:53:46,"FUYUANYU 715",NA,-46.3948266666667,-60.3830016666667,7.7
"AIS.19","150400453",2022-06-11 03:47:55,"FUYUANYU 715",NA,-46.2591583333333,-59.8400166666667,9.4
"AIS.19","150400453",2022-05-02 03:37:38,"FUYUANYU 715",NA,-45.8873833333333,-60.185875,8.3
"AIS.19","150400453",2022-06-25 13:16:38,"FUYUANYU 715",NA,-46.1587583333333,-60.2477333333333,4.6
"AIS.19","150400453",2022-05-23 06:08:35,"FUYUANYU 715",NA,-46.1601666666667,-60.270745,0.5
"AIS.19","150400453",2022-06-09 20:33:53,"FUYUANYU 715",NA,-47.0136833333333,-57.892085,0.6
"AIS.19","150400453",2022-07-05 04:00:56,"FUYUANYU 715",NA,-46.1849933333333,-60.0986283333333,1.2
"AIS.19","150400453",2022-05-27 19:40:55,"FUYUANYU 715",NA,-46.3861216666667,-60.4736383333333,1.4
"AIS.19","150400453",2022-05-21 06:23:36,"FUYUANYU 715",NA,-46.0915416666667,-60.2317633333333,0.2
"AIS.19","150400453",2022-05-08 06:01:35,"FUYUANYU 715",NA,-46.6479166666667,-60.581445,0.4
"AIS.19","150400453",2022-04-13 14:15:30,"FUYUANYU 715",NA,-45.48294,-60.07967,4.5
"AIS.19","150400453",2022-05-31 11:46:34,"FUYUANYU 715",NA,-45.8741133333333,-60.141075,4.6
"AIS.19","150400453",2022-07-25 11:52:52,"FUYUANYU 715",NA,-46.1623133333333,-60.35847,0.8
"AIS.19","150400453",2022-04-19 19:08:27,"FUYUANYU 715",NA,-46.5774533333333,-60.0787983333333,1.1
"AIS.19","150400453",2022-06-06 03:27:05,"FUYUANYU 715",NA,-45.8552683333333,-60.1859916666667,0.5
"AIS.19","150400453",2022-06-07 01:28:59,"FUYUANYU 715",NA,-45.3812016666667,-60.10882,1
"AIS.19","150400453",2022-07-04 14:30:21,"FUYUANYU 715",NA,-46.3574983333333,-60.2875016666667,1
"AIS.19","150400453",2022-07-25 12:16:52,"FUYUANYU 715",NA,-46.1623283333333,-60.3585016666667,0.5
