,msgid,ssvid,seg_id,timestamp,lat,lon,speed_knots,heading,course,meters_to_prev,implied_speed_knots,hours,night,nnet_score,logistic_score,night_loitering,type,source,receiver_type,distance_from_port_m,distance_from_shore_m,distance_from_sat_km,is_fishing_vessel,AIS_class
6271,159ecde0-a28b-8584-e888-d0d1117abc70,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 07:17,-45.370137,-60.125717,6,214,215.5,1877.93662,6.033670678,0.168055556,TRUE,0,0,0,AIS.18,spire,satellite,440825.125,404000,NA,TRUE,B
6300,e74538a6-9c19-c693-8e6a-d5f1c3833085,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 07:34,-45.392507,-60.150338,6.2,215,215.7,3144.043988,6.033026243,0.281388889,TRUE,0,0,0,AIS.18,spire,satellite,439492.344,404000,1442.069989,TRUE,B
6273,6d1345b2-a542-e232-9110-4120dcafe127,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 08:13,-45.442338,-60.209527,6.2,222,222.6,7214.207038,6.062740997,0.6425,TRUE,0,0,0,AIS.18,spire,satellite,435446.688,405000,NA,TRUE,B
6284,4a712ec7-e411-1185-0714-c87d1d4d3a66,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 08:14,-45.4437,-60.211163,6.3,220,220.3,198.0580586,6.311298615,0.016944444,TRUE,0,0,0,AIS.18,spire,satellite,435446.688,405000,NA,TRUE,B
6244,58fa2f87-6786-4650-1a0c-48a661eac9a5,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 08:44,-45.484297,-60.258662,6.2,229,230.4,5839.505575,6.306082071,0.5,TRUE,0,0,0,AIS.18,spire,satellite,432122.438,405000,1957.166456,TRUE,B
6254,0192ef16-0e85-3b9f-90d3-50ec1338a8e7,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 08:47,-45.488702,-60.262903,6.4,212,212.2,590.9500628,6.242937778,0.051111111,TRUE,0,0,0,AIS.18,spire,satellite,432266.875,406000,NA,TRUE,B
6274,38f7ab5d-673f-05e6-62aa-438d7b1b4f65,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 08:49,-45.492292,-60.26684,6.6,216,216.3,503.522734,6.439194479,0.042222222,TRUE,0,0,0,AIS.19,spire,satellite,431494.125,406000,NA,TRUE,B
6246,5ba7f932-0f15-c40b-505f-35652a9fd582,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 09:02,-45.509867,-60.287018,6.4,226,218.9,2508.415347,6.553639678,0.206666667,TRUE,0,0,0,AIS.18,spire,satellite,430248.438,406000,NA,TRUE,B
6286,1311ab04-9cf3-d33e-67a3-de11aa5c49a6,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 09:03,-45.511825,-60.289422,6.7,219,219.9,287.2156006,6.135114601,0.025277778,TRUE,0,0,0,AIS.18,spire,satellite,430248.438,406000,NA,TRUE,B
6166,f6fcb4a2-0993-0d7c-30c5-7354bf339bd6,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 09:22,-45.537737,-60.318943,6.7,221,220.6,3686.568424,6.426928641,0.309722222,FALSE,0,0,0,AIS.18,exactearth,satellite,428407.531,407000,NA,TRUE,B
6160,8023f4f8-45ce-398d-9cf6-4826549a3092,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 09:41,-45.564237,-60.352198,6.9,224,223.2,3922.775528,6.511673379,0.325277778,FALSE,0,0,0,AIS.18,exactearth,satellite,426429.375,406000,NA,TRUE,B
6191,40cee38e-0107-9b1a-d0c7-2d8a8c05e187,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 10:52,-45.625468,-60.402333,5.3,15,17.7,7846.848895,3.62472952,1.168888889,FALSE,NA,0,0,AIS.18,exactearth,satellite,423853.406,404000,NA,TRUE,B
6167,a44fcd0a-bdc0-1783-a98c-de3b1465ee3f,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 11:09,-45.604903,-60.397353,4.7,8,356.7,2319.295779,4.419895608,0.283333333,FALSE,1,0,0,AIS.18,exactearth,satellite,423291.75,403000,NA,TRUE,B
6195,2e225de0-35ce-5507-9628-c3101fa23f10,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 11:41,-45.569427,-60.391368,4.7,9,16.2,3972.149281,4.015155078,0.534166667,FALSE,1,0,0,AIS.18,spire,satellite,423524.469,403000,1129.815344,TRUE,B
6231,52a00a3f-e6e7-a34a-a273-d9ae3c8b1f0d,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 11:45,-45.565243,-60.389552,4.2,16,18.9,486.2427302,3.988052084,0.065833333,FALSE,1,0,0,AIS.18,spire,satellite,423524.469,403000,NA,TRUE,B
6186,58c2f6d4-c410-0971-b589-17bb10e264f4,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 11:48,-45.562072,-60.387833,4.1,16,21.4,377.1402185,3.984199454,0.051111111,FALSE,1,0,0,AIS.18,exactearth,satellite,423351.906,403000,NA,TRUE,B
6187,6889014c-7a71-3b48-20a4-d29214ef567d,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:07,-45.543328,-60.374897,4.2,33,40.7,2314.867523,3.954029692,0.316111111,FALSE,NA,0,0,AIS.18,spire,satellite,424555.75,404000,NA,TRUE,B
6230,5f8dd9d8-eddf-9d96-5701-80a077a9a5ff,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:21,-45.530422,-60.36178,4,42,43.4,1761.590759,3.931360907,0.241944444,FALSE,0,0,0,AIS.18,exactearth,satellite,425163.312,404000,NA,TRUE,B
6183,5e5f4054-ef3e-abad-e885-d8c1acf73925,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:22,-45.529977,-60.361297,4,40,35.6,62.16094795,4.166541167,0.008055556,FALSE,0,0,0,AIS.18,exactearth,satellite,425163.312,404000,NA,TRUE,B
6171,f6fe1c96-a94b-0e6f-de1d-b8e9e014cc88,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:26,-45.526072,-60.356823,4.2,41,36.4,556.7847018,3.993687229,0.075277778,FALSE,0,0,0,AIS.18,exactearth,satellite,425163.312,404000,NA,TRUE,B
6224,cced41d2-a015-b8f1-5cec-dc17334ae929,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:32,-45.521067,-60.35128,4.1,47,47.3,704.4152668,3.923371014,0.096944444,FALSE,0,0,0,AIS.19,spire,satellite,425774.625,404000,NA,TRUE,B
6209,fe940e6e-ffc4-77c0-7905-4f4324d545d8,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:46,-45.508967,-60.337945,4.2,40,38.2,1699.947508,4.010184424,0.228888889,FALSE,0,0,0,AIS.18,exactearth,satellite,426389.656,404000,NA,TRUE,B
6225,08e9c9c6-ff8c-a026-84e5-fff2b1c8caab,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:53,-45.502363,-60.330482,4.3,32,38.9,936.7436831,4.028453775,0.125555556,FALSE,0,0,0,AIS.18,spire,satellite,427008.438,403000,NA,TRUE,B
6208,2be79bcd-823c-6912-5521-91de22068c19,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:56,-45.499808,-60.327923,4.4,33,33.9,347.1169971,4.016267627,0.046666667,FALSE,0,0,0,AIS.19,exactearth,satellite,427008.438,403000,NA,TRUE,B
6201,cd661c6a-707e-c211-b2f1-d23f2b82806e,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 12:58,-45.498153,-60.326585,4.2,30,30.9,211.5205949,4.070870918,0.028055556,FALSE,0,0,0,AIS.18,spire,satellite,427008.438,403000,NA,TRUE,B
6169,377ab80a-39e2-1d5a-d0d1-cc8560e5aec3,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 13:14,-45.481942,-60.313388,4.4,22,23,2075.468743,4.062777091,0.275833333,FALSE,0,1,0,AIS.18,spire,satellite,428257,403000,2006.159515,TRUE,B
6206,fa36447d-e269-ecb8-b82a-9da937b5ff37,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 13:18,-45.478033,-60.310287,4.3,26,26.2,497.3761285,4.096651127,0.065555556,FALSE,0,1,0,AIS.18,spire,satellite,428257,403000,NA,TRUE,B
6227,9fac1afa-b8c7-c2a3-edc4-a4ae7726001e,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 13:45,-45.451765,-60.289608,4.2,33,33.9,3336.494066,4.055999935,0.444166667,FALSE,0,1,0,AIS.18,spire,satellite,429383.094,401000,NA,TRUE,B
6178,be25156c-06a2-700e-5b64-0e53277c6f80,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 13:54,-45.443085,-60.28205,4,27,27.3,1131.011593,4.109313934,0.148611111,FALSE,0,1,0,AIS.18,exactearth,satellite,430023.406,401000,NA,TRUE,B
6212,7cb9025a-1b77-e58a-0d78-207085bdc0c0,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 13:55,-45.442115,-60.281192,4.2,25,37.5,126.9423033,4.112549801,0.016666667,FALSE,0,1,0,AIS.18,exactearth,satellite,430023.406,401000,NA,TRUE,B
6207,2e26477b-69e7-ce05-adcd-d3159bc82b5a,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 13:56,-45.44074,-60.280077,4.2,23,28.4,175.9081137,4.119683247,0.023055556,FALSE,0,1,0,AIS.19,exactearth,satellite,430023.406,401000,NA,TRUE,B
6154,3a21683d-63a3-1997-4121-9dc2435f06e9,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 13:57,-45.439673,-60.279155,4.2,42,34.8,138.7488068,4.025413516,0.018611111,FALSE,0,1,0,AIS.18,exactearth,satellite,430023.406,401000,NA,TRUE,B
6175,cfeed382-4429-23e7-ffc6-b9ed082aa598,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:00,-45.436745,-60.276642,4.4,31,31.6,380.0601355,4.036986298,0.050833333,FALSE,0,1,0,AIS.18,exactearth,satellite,430023.406,401000,NA,TRUE,B
6234,296d5063-2116-fc85-7ace-44c7b1031917,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:04,-45.433295,-60.273843,4.2,26,25.2,441.4343336,4.105592758,0.058055556,FALSE,0,1,0,AIS.18,spire,satellite,430667.312,401000,NA,TRUE,B
6174,c1c9b825-afcd-0d7c-29de-5b1c82d7e0ea,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:06,-45.43136,-60.272175,4.3,31,31.3,251.4663835,4.107608282,0.033055556,FALSE,0,1,0,AIS.18,spire,satellite,430667.312,401000,NA,TRUE,B
6223,468fbdb7-9c35-2f15-8e03-3caa1c74bb06,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:07,-45.430383,-60.271345,4.4,30,26.6,126.4789737,4.166989129,0.016388889,FALSE,0,1,0,AIS.18,spire,satellite,430667.312,401000,NA,TRUE,B
6177,7f350a38-b7eb-be51-3dca-fa5afe1c36da,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:12,-45.424935,-60.266767,4.6,31,38.7,703.2876463,4.155211528,0.091388889,FALSE,0,1,0,AIS.18,spire,satellite,430539.406,4.00E+05,NA,TRUE,B
6215,9d8e8007-760a-c348-a56f-27b728a702ca,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:13,-45.423982,-60.26585,4.3,25,25.9,127.8704811,4.142619976,0.016666667,FALSE,0,1,0,AIS.18,spire,satellite,430539.406,4.00E+05,NA,TRUE,B
6165,b8657c37-498e-f5e7-00c7-1a8d8bae40e0,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:18,-45.419073,-60.261627,4.3,36,25.5,637.6420299,4.07717543,0.084444444,FALSE,0,1,0,AIS.18,spire,satellite,431314.812,401000,NA,TRUE,B
6182,945c987a-a894-88dc-811e-e85ddacbdc8e,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:28,-45.409213,-60.253463,4.4,31,27.6,1268.125859,4.101511492,0.166944444,FALSE,0,1,0,AIS.18,spire,satellite,431965.938,4.00E+05,NA,TRUE,B
6170,3437cb00-4b18-fca2-503c-59615bc9ba46,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:29,-45.408722,-60.253038,4.3,36,33.3,63.88672975,4.139476767,0.008333333,FALSE,0,1,0,AIS.18,spire,satellite,431965.938,4.00E+05,NA,TRUE,B
6202,d7d61712-6996-4d1c-e86b-c61066b4fcf2,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 14:54,-45.384467,-60.231282,4.2,26,25.1,3187.418804,4.105877017,0.419166667,FALSE,0,1,0,AIS.18,spire,satellite,433163.594,399000,NA,TRUE,B
6233,878f2565-e326-845b-9bd7-9273d9d67c89,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:00,-45.378945,-60.226727,4.1,28,28.1,709.6316686,4.117600687,0.093055556,FALSE,0,1,0,AIS.18,spire,satellite,433163.594,399000,NA,TRUE,B
6196,095894f1-c8d6-71b7-8e85-ab44580582ce,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:04,-45.375065,-60.223183,4.3,33,35.4,512.6041063,4.134481801,0.066944444,FALSE,NA,1,0,AIS.18,exactearth,satellite,433940.562,4.00E+05,NA,TRUE,B
6219,6f277545-1cd8-8104-f4de-87a6cff04620,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:22,-45.357097,-60.207585,4.4,31,28.6,2340.232838,4.200361399,0.300833333,FALSE,1,1,0,AIS.18,exactearth,satellite,434496.938,399000,NA,TRUE,B
6180,326988d6-12d8-9f92-51f1-096378bac0a4,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:26,-45.352977,-60.20444,4.1,25,26.8,519.8719503,4.300159551,0.065277778,FALSE,1,1,0,AIS.18,spire,satellite,435168.844,398000,NA,TRUE,B
6194,eaec0ea8-efec-8586-ee7c-5c5886d38021,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:29,-45.349363,-60.201672,4.5,33,19.8,456.3728871,4.244529882,0.058055556,FALSE,1,1,0,AIS.18,exactearth,satellite,435168.844,398000,NA,TRUE,B
6184,99484e71-af74-5ee9-94b3-eb0841dac0a1,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:30,-45.348318,-60.200903,4.3,23,24.2,130.8185671,4.238129118,0.016666667,FALSE,1,1,0,AIS.18,exactearth,satellite,435168.844,398000,NA,TRUE,B
6155,51147e51-4447-1dba-49a0-14abff48b7b7,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:32,-45.346698,-60.199815,4.2,21,25.1,199.1938928,4.302189698,0.025,FALSE,1,1,0,AIS.18,exactearth,satellite,435168.844,398000,NA,TRUE,B
6216,8e092f31-7ad5-0ce3-5aa7-e03206a4639d,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:36,-45.341758,-60.196727,4.6,24,24.9,599.9807035,4.271994473,0.075833333,FALSE,1,1,0,AIS.18,spire,satellite,435065.906,397000,NA,TRUE,B
6213,fa934aa2-1c8e-eb09-98ec-670efe22ab81,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 15:48,-45.32807,-60.191048,4.6,13,10,1585.447625,4.292235101,0.199444444,FALSE,1,1,0,AIS.18,spire,satellite,435744.438,397000,NA,TRUE,B
6214,46e37c5a-b0ff-9c39-8864-304693d6668a,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 16:22,-45.290257,-60.171388,4.6,20,21.5,4476.883914,4.305916126,0.561388889,FALSE,1,1,0,AIS.18,spire,satellite,436933.094,395000,NA,TRUE,B
6197,35f699a1-7c6d-6bbd-22d0-cc15344500ec,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 16:25,-45.286505,-60.168993,4.7,17,17.8,457.3430805,4.274003013,0.057777778,FALSE,1,1,0,AIS.18,exactearth,satellite,436933.094,395000,NA,TRUE,B
6198,cf25a305-2ab3-9c96-d724-8dcb4ead08ac,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 16:28,-45.283885,-60.167195,4.4,25,25,323.5124735,4.192333441,0.041666667,FALSE,1,1,0,AIS.18,exactearth,satellite,436847.969,394000,NA,TRUE,B
6157,26c0fd29-71af-2166-3a0a-557740721a8a,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 16:38,-45.272603,-60.159825,4.6,24,24.8,1380.690888,4.266795805,0.174722222,FALSE,1,1,0,AIS.18,spire,satellite,437546.125,394000,NA,TRUE,B
6229,0842ef67-c331-d1cd-a094-73a935929f48,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 16:45,-45.265775,-60.154985,4.4,25,25.2,848.4714039,4.185978894,0.109444444,FALSE,1,1,0,AIS.18,exactearth,satellite,438326.594,395000,NA,TRUE,B
6226,31935845-a343-8f57-7494-e380091127f2,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 17:21,-45.225237,-60.141247,3.9,1,6.7,4634.157207,4.172286921,0.599722222,FALSE,1,1,0,AIS.18,spire,satellite,438809.125,392000,NA,TRUE,B
6222,73f9eb68-3db9-26d0-fa06-f0c79a6d950f,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 17:24,-45.221477,-60.140193,4.1,12,12.7,426.1642989,3.963572667,0.058055556,FALSE,1,1,0,AIS.18,spire,satellite,438741.594,392000,NA,TRUE,B
6158,6e9f8439-c2d8-03e2-c894-6b7cd847e731,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 17:25,-45.220943,-60.139992,4.5,21,5.4,61.42966699,3.980273843,0.008333333,FALSE,1,1,0,AIS.18,spire,satellite,438741.594,392000,NA,TRUE,B
6172,804f30f1-d803-2e10-8e66-25b833634caf,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 17:26,-45.219362,-60.139445,4.4,9,9.9,180.9444614,3.908038478,0.025,FALSE,1,1,0,AIS.18,spire,satellite,438741.594,392000,NA,TRUE,B
6162,b2cae6f0-75e0-ccaa-9437-0d8a3ea30254,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 17:39,-45.205915,-60.133648,4.3,9,9.8,1562.673294,3.859664043,0.218611111,FALSE,1,1,0,AIS.18,exactearth,satellite,439459.031,391000,NA,TRUE,B
6205,88bf6bb7-aa64-0807-bfda-f34ab9448609,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 17:42,-45.20326,-60.132697,3.9,16,16.9,304.4791837,3.945684846,0.041666667,FALSE,1,1,0,AIS.18,exactearth,satellite,439397.406,391000,NA,TRUE,B
6203,80c5be66-863e-97c0-e820-a54cad30a525,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 18:27,-45.180683,-60.13222,2.6,345,337.5,2510.726117,1.797568928,0.754166667,FALSE,1,1,0,AIS.19,exactearth,satellite,439282.531,389000,NA,TRUE,B
6204,748654e3-c339-fcbf-3469-49de18496edf,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 18:35,-45.172267,-60.139618,5.1,317,319.8,1100.917859,4.297160948,0.138333333,FALSE,1,1,0,AIS.18,spire,satellite,438446.219,388000,1610.05709,TRUE,B
6185,0ad142f7-e9f2-d8b1-b790-de067d688548,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 18:59,-45.149403,-60.149935,5.1,340,339,2667.945989,3.611425328,0.398888889,FALSE,1,1,0,AIS.18,spire,satellite,437564.219,386000,NA,TRUE,B
6161,7f410764-ae66-85e4-66c6-762f4be21b07,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:00,-45.148805,-60.150288,4.6,334,334.9,72.02686688,4.516363367,0.008611111,FALSE,1,1,0,AIS.18,spire,satellite,437564.219,386000,NA,TRUE,B
6153,3db96dc7-02f4-0927-0519-0003d280d952,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:30,-45.128227,-60.154717,4.4,352,352.2,2314.390059,2.489627938,0.501944444,FALSE,1,1,0,AIS.18,spire,satellite,437476.5,384000,NA,TRUE,B
6199,dd7d12a2-9ab9-3582-70cf-d9cbfad724fc,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:35,-45.127143,-60.157963,2.4,194,203.4,281.7389353,1.862754345,0.081666667,FALSE,1,1,0,AIS.18,spire,satellite,436692.562,384000,NA,TRUE,B
6228,9cb8b3f7-b62d-bbc5-bca6-6e4ff2cabb0f,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:36,-45.127633,-60.157882,1.8,153,153,54.85486058,1.807253815,0.016388889,FALSE,NA,1,0,AIS.18,spire,satellite,436692.562,384000,NA,TRUE,B
6176,fd785327-6791-9656-714d-0c79023120c6,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:44,-45.130483,-60.15855,2.4,157,157.6,321.209158,1.217100946,0.1425,FALSE,0,1,0,AIS.18,spire,satellite,436692.562,384000,1928.561214,TRUE,B
6181,2dbf0e14-039e-8b5c-325d-9c5e301f7e21,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:50,-45.135603,-60.15902,3.4,179,179.3,570.5105592,3.046620426,0.101111111,FALSE,0,1,0,AIS.18,exactearth,satellite,436735.219,384000,NA,TRUE,B
6190,2e3ea8f0-d3b0-725c-3852-7d844b71d9bf,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:52,-45.13747,-60.158762,3.6,182,182.9,208.5849701,3.407156609,0.033055556,FALSE,0,1,0,AIS.18,exactearth,satellite,436735.219,384000,NA,TRUE,B
6232,720cf735-3aef-0277-c595-f98f02fefebf,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:58,-45.142318,-60.159813,3.9,169,169.3,545.3394973,3.212247944,0.091666667,FALSE,0,1,0,AIS.18,spire,satellite,436735.219,384000,676.8243583,TRUE,B
6173,d52837b5-2b01-a382-dc78-8c552d800190,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 19:59,-45.144165,-60.160302,4.9,198,189.7,208.9273135,4.512412117,0.025,FALSE,0,1,0,AIS.18,spire,satellite,436735.219,384000,576.5934027,TRUE,B
6188,06101f24-c307-abe1-f20b-579a670c142f,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 20:06,-45.15387,-60.162657,6.3,187,191.1,1094.835957,5.470858688,0.108055556,FALSE,0,1,0,AIS.18,spire,satellite,436780.688,385000,521.4178427,TRUE,B
6189,258a4a89-f12b-18e7-631c-7af5c2481c6b,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 20:24,-45.18299,-60.17119,5.7,193,191.6,3306.373988,5.93992226,0.300555556,FALSE,0,1,0,AIS.18,spire,satellite,436151.219,387000,2066.588,TRUE,B
6220,e1d91945-a4eb-28dd-04e1-87bb7051020f,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 20:30,-45.192887,-60.17302,6.1,176,178.9,1109.801536,5.975774023,0.100277778,FALSE,0,1,0,AIS.18,spire,satellite,436208.188,388000,512.3406741,TRUE,B
6156,5b86b087-792d-239a-5dca-53ef2abbd9a9,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:10,-45.256775,-60.181262,5.8,181,174.2,7133.286925,5.765416129,0.668055556,FALSE,0,1,0,AIS.18,spire,satellite,435905.344,392000,2308.678136,TRUE,B
6193,cd36bf9b-d9c3-5cdb-dc68-4397e4f2e1a0,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:11,-45.257597,-60.181107,6,172,172.2,92.20392573,5.781543062,0.008611111,FALSE,0,1,0,AIS.18,spire,satellite,435905.344,392000,2109.23216,TRUE,B
6221,8526dd37-0378-2ba6-616d-9c5596a8d096,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:17,-45.26829,-60.18019,6.1,175,182.2,1191.17139,5.936981464,0.108333333,FALSE,0,1,0,AIS.18,spire,satellite,435985.125,393000,2245.816646,TRUE,B
6217,1037598f-a0d1-8c02-0664-dd5d77d793ea,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:20,-45.272873,-60.1809,5.6,178,178.3,512.6261979,5.475016791,0.050555556,FALSE,0,1,0,AIS.18,exactearth,satellite,435985.125,393000,NA,TRUE,B
6179,5bc0e1fd-6de8-793c-4b58-2f1890e26989,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:29,-45.28584,-60.186625,6.4,206,206.4,1509.841629,5.424880507,0.150277778,FALSE,0,1,0,AIS.18,spire,satellite,435373.344,394000,1744.804921,TRUE,B
6218,7ea92454-db8b-658a-8d1f-f8a87d24fda5,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:36,-45.295763,-60.191425,5.3,191,194.1,1165.527549,5.809168614,0.108333333,FALSE,0,1,0,AIS.18,spire,satellite,435461.875,395000,1974.418202,TRUE,B
6210,6f1fd333-7a7f-37a3-c0e3-001e1187e89d,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:39,-45.301207,-60.19382,6.2,191,191.1,633.6673567,5.865406101,0.058333333,FALSE,0,1,0,AIS.18,spire,satellite,435461.875,395000,1478.859406,TRUE,B
6159,23812685-4ffb-3bbb-f1d9-b01b185a7095,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:43,-45.307517,-60.198118,6.4,200,200.1,778.0020134,6.301232807,0.066666667,FALSE,0,1,0,AIS.18,spire,satellite,434774,395000,1820.032906,TRUE,B
6168,7f13f86b-8d36-ee5e-69ec-65639951665e,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 21:45,-45.310667,-60.199862,6,203,199.8,375.8793216,5.89227212,0.034444444,FALSE,0,1,0,AIS.18,exactearth,satellite,434774,395000,NA,TRUE,B
6200,fbf74e2e-e01a-af24-b5c3-632935bb6012,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 22:27,-45.351737,-60.207772,6.3,209,207.9,4608.445896,3.591816079,0.692777778,FALSE,0,1,0,AIS.18,exactearth,satellite,434390.875,398000,NA,TRUE,B
6211,4e4e8730-f688-6e99-209d-bc17a55e9f19,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 22:29,-45.355668,-60.210447,6.3,198,200.9,484.5139543,6.363566991,0.041111111,FALSE,0,1,0,AIS.18,exactearth,satellite,434496.938,399000,NA,TRUE,B
6164,80a057b5-f3e6-d7e0-7382-4e28841dad56,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 22:42,-45.376757,-60.219112,6.6,196,196.7,2440.740411,6.308989396,0.208888889,FALSE,0,1,0,AIS.18,exactearth,satellite,433940.562,4.00E+05,NA,TRUE,B
6192,c952b5f1-146f-b5a0-eaab-da831dc4df64,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 22:46,-45.384482,-60.223193,7,199,200.6,916.2102426,6.59610294,0.075,FALSE,0,1,0,AIS.18,exactearth,satellite,433940.562,4.00E+05,NA,TRUE,B
6163,86b12105-e107-d2f8-0195-9eda4df4a61a,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 22:50,-45.391395,-60.226515,6.5,199,199.8,811.2863963,6.489690217,0.0675,FALSE,0,1,0,AIS.18,exactearth,satellite,433278.812,4.00E+05,NA,TRUE,B
6294,7329f8e9-6ad3-fbed-c3c5-4c4701a2fde1,150402944,150402944-2023-02-13T01:09:58.000000Z,17/02/2023 23:05,-45.416777,-60.23737,6.8,181,181.4,2946.834319,6.392986034,0.248888889,TRUE,0,1,0,AIS.18,exactearth,satellite,432865.781,402000,NA,TRUE,B
